id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
7891;ВО;ВО 45-280-100-5;ВО 45-280-100;900;528.00;18434.00;190.00;2138.00;0.7500;0.0372;269900;ERROR DETECTED;0;1;E4: Efficiency OOR
7892;ВО;ВО 35-200-063-2;ВО 35-200-063;630;1581.00;24270.00;640.00;1867.00;4.0000;0.0703;138700;NEEDS CHECK;0;1;E0: OK
7893;Ц;Ц 30-160-040-5;Ц 30-160-040;400;2316.00;11900.00;640.00;2409.00;4.0000;0.1029;257400;CORRECT;0;1;E0: OK
7894;ВЦ;ВЦ 35-200-063-1;ВЦ 35-200-063;630;1622.00;5344.00;143.00;372.00;0.5500;0.1171;129400;CORRECT;0;1;E0: OK
7895;ВР;ВР 35-200-063-2;ВР 35-200-063;630;2889.00;27956.00;325.00;711.00;15.0000;0.0174;142700;CORRECT;0;1;E0: OK
7896;ВО;ВО 56-355-140-1;ВО 56-355-140;1120;685.00;24392.00;451.00;709.00;1.1000;0.0780;321700;NEEDS CHECK;0;1;E0: OK
7897;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;2234.00;7396.00;142.00;3114.00;11.0000;0.0080;309800;CORRECT;0;1;E0: OK
7898;ВЦ;ВЦ 30-160-040-1;ВЦ 30-160-040;400;1029.00;6875.00;103.00;3015.00;0.7500;0.0393;279200;ERROR DETECTED;0;1;E4: Efficiency OOR
7899;УВО;УВО 56-355-140-5;УВО 56-355-140;1120;2751.00;23055.00;90.00;468.00;0.3700;0.1859;62000;ERROR DETECTED;0;1;E4: Efficiency OOR
7900;ВКОП;ВКОП 30-160-050-3;ВКОП 30-160-050;500;3964.00;20023.00;159.00;1194.00;0.3700;0.4732;305200;ERROR DETECTED;0;1;E4: Efficiency OOR
7901;Ц;Ц 30-160-040-5;Ц 30-160-040;400;3569.00;19359.00;608.00;2357.00;0.2500;2.4111;100000;ERROR DETECTED;0;1;E4: Efficiency OOR
7902;Ц;Ц 56-355-140-4;Ц 56-355-140;1120;3821.00;9419.00;403.00;3253.00;11.0000;0.0389;71700;CORRECT;0;1;E0: OK
7903;Ц;Ц 45-280-100-3;Ц 45-280-100;900;603.00;20168.00;331.00;2986.00;3.0000;0.0185;217300;NEEDS CHECK;0;1;E0: OK
7904;ВР;ВР 30-160-040-1;ВР 30-160-040;400;515.00;7766.00;488.00;1933.00;0.7500;0.0931;322900;NEEDS CHECK;0;1;E0: OK
7905;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;292.00;16276.00;210.00;2546.00;4.0000;0.0043;277500;CORRECT;0;1;E0: OK
7906;УВО;УВО 50-315-125-1;УВО 50-315-125;1000;2131.00;7139.00;519.00;3021.00;15.0000;0.0205;163800;CORRECT;0;1;E0: OK
7907;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;633.00;15116.00;68.00;2381.00;11.0000;0.0011;103200;CORRECT;0;1;E0: OK
7908;УВО;УВО 40-250-080-2;УВО 40-250-080;800;731.00;7876.00;650.00;3805.00;5.5000;0.0240;246400;CORRECT;0;1;E0: OK
7909;ВР;ВР 40-250-080-4;ВР 40-250-080;800;3373.00;7825.00;588.00;1448.00;3.0000;0.1836;163800;CORRECT;0;1;E0: OK
7910;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;2492.00;6466.00;47.00;842.00;15.0000;0.0022;331800;CORRECT;0;1;E0: OK
7911;ВКОП;ВКОП 50-315-125-5;ВКОП 50-315-125;1000;1700.00;27902.00;400.00;2356.00;4.0000;0.0472;52700;NEEDS CHECK;0;1;E0: OK
7912;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;2940.00;13046.00;238.00;3433.00;0.5500;0.3534;252200;ERROR DETECTED;0;1;E4: Efficiency OOR
7913;ВО;ВО 30-160-050-1;ВО 30-160-050;500;1800.00;21471.00;78.00;1702.00;5.5000;0.0071;245500;CORRECT;0;1;E0: OK
7914;УВО;УВО 35-200-063-4;УВО 35-200-063;630;1263.00;14818.00;523.00;654.00;2.2000;0.0834;231900;CORRECT;0;1;E0: OK
7915;ВКОП;ВКОП 40-250-080-5;ВКОП 40-250-080;800;3026.00;7405.00;291.00;2708.00;1.5000;0.1631;119400;NEEDS CHECK;0;1;E0: OK
7916;ВКОП;ВКОП 35-200-063-1;ВКОП 35-200-063;630;3213.00;7495.00;456.00;1727.00;0.5500;0.7400;83100;ERROR DETECTED;0;1;E4: Efficiency OOR
7917;ВКОП;ВКОП 40-250-080-1;ВКОП 40-250-080;800;1091.00;8066.00;412.00;652.00;7.5000;0.0166;180200;CORRECT;0;1;E0: OK
7918;ВО;ВО 35-200-063-2;ВО 35-200-063;630;3078.00;28090.00;155.00;2744.00;4.0000;0.0331;116800;NEEDS CHECK;0;1;E0: OK
7919;ВР;ВР 45-280-100-3;ВР 45-280-100;900;2261.00;4922.00;265.00;411.00;0.2500;0.6657;101100;NEEDS CHECK;0;1;E0: OK
7920;Ц;Ц 40-250-080-5;Ц 40-250-080;800;3515.00;30540.00;116.00;229.00;1.5000;0.0755;69500;CORRECT;0;1;E0: OK
7921;ВО;ВО 30-160-040-3;ВО 30-160-040;400;3933.00;6768.00;426.00;2426.00;11.0000;0.0423;333300;CORRECT;0;1;E0: OK
7922;ВЦ;ВЦ 50-315-125-3;ВЦ 50-315-125;1000;1855.00;25715.00;290.00;1286.00;7.5000;0.0199;218000;CORRECT;0;1;E0: OK
7923;ВО;ВО 35-200-063-5;ВО 35-200-063;630;571.00;4133.00;43.00;1427.00;0.2500;0.0273;189700;NEEDS CHECK;0;1;E0: OK
7924;ВЦ;ВЦ 40-250-080-3;ВЦ 40-250-080;800;3348.00;8942.00;542.00;2662.00;15.0000;0.0336;267500;CORRECT;0;1;E0: OK
7925;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;1210.00;19791.00;385.00;1749.00;11.0000;0.0118;103200;CORRECT;0;1;E0: OK
7926;ВО;ВО 45-280-100-1;ВО 45-280-100;900;3910.00;19124.00;544.00;1943.00;15.0000;0.0394;115200;CORRECT;0;1;E0: OK
7927;ВО;ВО 45-280-100-3;ВО 45-280-100;900;3333.00;22274.00;549.00;2674.00;0.3700;1.3737;234900;ERROR DETECTED;0;1;E4: Efficiency OOR
7928;ВР;ВР 30-160-050-4;ВР 30-160-050;500;3698.00;25152.00;86.00;3258.00;7.5000;0.0118;287100;CORRECT;0;1;E0: OK
7929;ВО;ВО 30-160-050-4;ВО 30-160-050;500;277.00;5807.00;342.00;1590.00;2.2000;0.0120;238800;CORRECT;0;1;E0: OK
7930;ВР;ВР 40-250-080-4;ВР 40-250-080;800;2119.00;7250.00;77.00;1593.00;0.3700;0.1225;98300;ERROR DETECTED;0;1;E4: Efficiency OOR
7931;ВКОП;ВКОП 40-250-080-2;ВКОП 40-250-080;800;450.00;28046.00;552.00;2501.00;0.3700;0.1865;246400;ERROR DETECTED;0;1;E4: Efficiency OOR
7932;ВР;ВР 56-355-140-4;ВР 56-355-140;1120;2377.00;23888.00;275.00;2295.00;7.5000;0.0242;77000;CORRECT;0;1;E0: OK
7933;ВО;ВО 30-160-040-4;ВО 30-160-040;400;1502.00;12058.00;273.00;2494.00;0.2500;0.4556;142300;ERROR DETECTED;0;1;E4: Efficiency OOR
7934;ВЦ;ВЦ 35-200-063-1;ВЦ 35-200-063;630;3642.00;14028.00;555.00;1933.00;11.0000;0.0510;139900;CORRECT;0;1;E0: OK
7935;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;2504.00;8664.00;380.00;1493.00;15.0000;0.0176;251700;CORRECT;0;1;E0: OK
7936;Ц;Ц 45-280-100-4;Ц 45-280-100;900;804.00;16078.00;230.00;2553.00;4.0000;0.0128;68900;CORRECT;0;1;E0: OK
7937;ВЦ;ВЦ 40-250-080-4;ВЦ 40-250-080;800;1226.00;6185.00;50.00;1924.00;7.5000;0.0023;153400;CORRECT;0;1;E0: OK
7938;ВО;ВО 40-250-080-1;ВО 40-250-080;800;3721.00;31576.00;251.00;1686.00;0.7500;0.3459;332500;ERROR DETECTED;0;1;E4: Efficiency OOR
7939;ВЦ;ВЦ 40-250-080-4;ВЦ 40-250-080;800;3032.00;8065.00;406.00;2928.00;0.5500;0.6217;322300;ERROR DETECTED;0;1;E4: Efficiency OOR
7940;ВЦ;ВЦ 50-315-125-5;ВЦ 50-315-125;1000;3623.00;19693.00;93.00;1807.00;7.5000;0.0125;60800;CORRECT;0;1;E0: OK
7941;ВР;ВР 45-280-100-5;ВР 45-280-100;900;1811.00;21687.00;279.00;1051.00;0.2500;0.5614;220400;ERROR DETECTED;0;1;E4: Efficiency OOR
7942;ВР;ВР 56-355-140-2;ВР 56-355-140;1120;1263.00;1960.00;395.00;549.00;7.5000;0.0185;120900;NEEDS CHECK;0;1;E0: OK
7943;ВЦ;ВЦ 30-160-050-5;ВЦ 30-160-050;500;1912.00;26732.00;125.00;1515.00;5.5000;0.0121;269900;CORRECT;0;1;E0: OK
7944;ВР;ВР 56-355-140-1;ВР 56-355-140;1120;1487.00;8273.00;369.00;2104.00;3.0000;0.0508;293300;CORRECT;0;1;E0: OK
7945;УВО;УВО 45-280-100-4;УВО 45-280-100;900;2247.00;26034.00;387.00;1847.00;1.1000;0.2196;273700;ERROR DETECTED;0;1;E4: Efficiency OOR
7946;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;1188.00;28923.00;579.00;1692.00;0.5500;0.3474;295000;ERROR DETECTED;0;1;E4: Efficiency OOR
7947;ВО;ВО 56-355-140-4;ВО 56-355-140;1120;3270.00;31206.00;173.00;2088.00;11.0000;0.0143;139500;CORRECT;0;1;E0: OK
7948;ВКОП;ВКОП 50-315-125-2;ВКОП 50-315-125;1000;918.00;22503.00;190.00;2214.00;0.3700;0.1309;84300;ERROR DETECTED;0;1;E4: Efficiency OOR
7949;ВЦ;ВЦ 56-355-140-3;ВЦ 56-355-140;1120;2867.00;19426.00;476.00;3011.00;0.3700;1.0245;100800;ERROR DETECTED;0;1;E4: Efficiency OOR
7950;ВЦ;ВЦ 30-160-050-1;ВЦ 30-160-050;500;3392.00;13543.00;201.00;2777.00;4.0000;0.0473;104700;CORRECT;0;1;E0: OK
7951;ВР;ВР 35-200-063-5;ВР 35-200-063;630;1855.00;21266.00;606.00;1609.00;0.2500;1.2490;137100;ERROR DETECTED;0;1;E4: Efficiency OOR
7952;ВКОП;ВКОП 56-355-140-4;ВКОП 56-355-140;1120;2569.00;3326.00;252.00;2696.00;15.0000;0.0120;143100;CORRECT;0;1;E0: OK
7953;ВКОП;ВКОП 30-160-050-4;ВКОП 30-160-050;500;2529.00;29070.00;602.00;708.00;0.3700;1.1430;141600;ERROR DETECTED;0;1;E4: Efficiency OOR
7954;Ц;Ц 40-250-080-3;Ц 40-250-080;800;2229.00;29887.00;119.00;417.00;2.2000;0.0335;58200;CORRECT;0;1;E0: OK
7955;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;3818.00;29204.00;59.00;993.00;15.0000;0.0042;254700;CORRECT;0;1;E0: OK
7956;ВО;ВО 40-250-080-1;ВО 40-250-080;800;3837.00;15557.00;51.00;235.00;1.1000;0.0494;148900;CORRECT;0;1;E0: OK
7957;ВО;ВО 30-160-050-4;ВО 30-160-050;500;3620.00;19155.00;227.00;1316.00;1.1000;0.2075;162300;ERROR DETECTED;0;1;E4: Efficiency OOR
7958;ВКОП;ВКОП 56-355-140-4;ВКОП 56-355-140;1120;854.00;19808.00;325.00;2191.00;2.2000;0.0350;336000;NEEDS CHECK;0;1;E0: OK
7959;ВКОП;ВКОП 45-280-100-2;ВКОП 45-280-100;900;2505.00;4070.00;447.00;3594.00;1.5000;0.2074;76900;NEEDS CHECK;0;1;E0: OK
7960;ВО;ВО 35-200-063-5;ВО 35-200-063;630;3184.00;23762.00;603.00;1984.00;0.3700;1.4414;159800;ERROR DETECTED;0;1;E4: Efficiency OOR
7961;Ц;Ц 45-280-100-2;Ц 45-280-100;900;721.00;16360.00;201.00;3356.00;3.0000;0.0134;328500;NEEDS CHECK;0;1;E0: OK
7962;ВКОП;ВКОП 30-160-050-5;ВКОП 30-160-050;500;682.00;28125.00;436.00;1396.00;1.5000;0.0551;70000;ERROR DETECTED;0;1;E4: Efficiency OOR
7963;ВР;ВР 56-355-140-5;ВР 56-355-140;1120;3546.00;18111.00;100.00;663.00;2.2000;0.0448;265000;CORRECT;0;1;E0: OK
7964;ВЦ;ВЦ 40-250-080-3;ВЦ 40-250-080;800;3575.00;9699.00;504.00;1234.00;4.0000;0.1251;204200;CORRECT;0;1;E0: OK
7965;ВР;ВР 30-160-050-5;ВР 30-160-050;500;2203.00;11379.00;640.00;2220.00;0.2500;1.5666;45200;ERROR DETECTED;0;1;E4: Efficiency OOR
7966;УВО;УВО 56-355-140-5;УВО 56-355-140;1120;1981.00;12355.00;42.00;1806.00;11.0000;0.0021;235500;CORRECT;0;1;E0: OK
7967;ВЦ;ВЦ 56-355-140-1;ВЦ 56-355-140;1120;894.00;2855.00;598.00;689.00;7.5000;0.0198;99100;CORRECT;0;1;E0: OK
7968;УВО;УВО 56-355-140-2;УВО 56-355-140;1120;2637.00;4659.00;209.00;1021.00;15.0000;0.0102;239700;CORRECT;0;1;E0: OK
7969;ВР;ВР 56-355-140-2;ВР 56-355-140;1120;2738.00;4305.00;326.00;1437.00;4.0000;0.0620;63100;CORRECT;0;1;E0: OK
7970;УВО;УВО 30-160-050-2;УВО 30-160-050;500;3881.00;9521.00;396.00;1234.00;0.7500;0.5692;135800;ERROR DETECTED;0;1;E4: Efficiency OOR
7971;ВКОП;ВКОП 30-160-050-2;ВКОП 30-160-050;500;1664.00;4367.00;81.00;761.00;15.0000;0.0025;218700;NEEDS CHECK;0;1;E0: OK
7972;ВР;ВР 56-355-140-1;ВР 56-355-140;1120;664.00;21420.00;271.00;1703.00;1.1000;0.0454;62500;ERROR DETECTED;0;1;E4: Efficiency OOR
7973;ВО;ВО 56-355-140-4;ВО 56-355-140;1120;2579.00;19603.00;607.00;2951.00;1.1000;0.3953;154100;ERROR DETECTED;0;1;E4: Efficiency OOR
7974;УВО;УВО 30-160-050-2;УВО 30-160-050;500;989.00;6804.00;341.00;1399.00;2.2000;0.0426;268700;CORRECT;0;1;E0: OK
7975;ВО;ВО 30-160-040-5;ВО 30-160-040;400;309.00;12173.00;617.00;3725.00;11.0000;0.0048;165800;CORRECT;0;1;E0: OK
7976;ВКОП;ВКОП 30-160-050-3;ВКОП 30-160-050;500;3282.00;12636.00;132.00;844.00;5.5000;0.0219;277900;CORRECT;0;1;E0: OK
7977;ВР;ВР 56-355-140-5;ВР 56-355-140;1120;1808.00;12566.00;177.00;458.00;0.3700;0.2403;172200;NEEDS CHECK;0;1;E0: OK
7978;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;508.00;16773.00;510.00;1825.00;5.5000;0.0131;190600;CORRECT;0;1;E0: OK
7979;ВО;ВО 30-160-040-1;ВО 30-160-040;400;1772.00;8244.00;649.00;1797.00;7.5000;0.0426;151500;CORRECT;0;1;E0: OK
7980;ВЦ;ВЦ 35-200-063-5;ВЦ 35-200-063;630;3463.00;7167.00;640.00;1232.00;0.5500;1.1194;279000;ERROR DETECTED;0;1;E4: Efficiency OOR
7981;ВКОП;ВКОП 50-315-125-2;ВКОП 50-315-125;1000;609.00;16890.00;421.00;1421.00;11.0000;0.0065;112100;CORRECT;0;1;E0: OK
7982;ВЦ;ВЦ 56-355-140-3;ВЦ 56-355-140;1120;2139.00;13075.00;194.00;2979.00;4.0000;0.0288;254000;CORRECT;0;1;E0: OK
7983;ВР;ВР 40-250-080-1;ВР 40-250-080;800;3875.00;9023.00;66.00;2658.00;2.2000;0.0323;280100;NEEDS CHECK;0;1;E0: OK
7984;ВО;ВО 30-160-040-1;ВО 30-160-040;400;2539.00;22473.00;202.00;2954.00;11.0000;0.0130;185800;CORRECT;0;1;E0: OK
7985;ВР;ВР 56-355-140-2;ВР 56-355-140;1120;1307.00;3808.00;235.00;965.00;11.0000;0.0078;77900;CORRECT;0;1;E0: OK
7986;ВР;ВР 50-315-125-2;ВР 50-315-125;1000;3722.00;15096.00;403.00;493.00;1.5000;0.2778;187000;CORRECT;0;1;E0: OK
7987;ВО;ВО 50-315-125-2;ВО 50-315-125;1000;611.00;20178.00;147.00;1423.00;0.7500;0.0333;70800;ERROR DETECTED;0;1;E4: Efficiency OOR
7988;УВО;УВО 56-355-140-4;УВО 56-355-140;1120;2187.00;22062.00;512.00;3174.00;0.5500;0.5655;289300;ERROR DETECTED;0;1;E4: Efficiency OOR
7989;УВО;УВО 30-160-050-3;УВО 30-160-050;500;3036.00;27825.00;297.00;884.00;0.5500;0.4554;308000;ERROR DETECTED;0;1;E4: Efficiency OOR
7990;УВО;УВО 30-160-050-3;УВО 30-160-050;500;2773.00;29418.00;369.00;3287.00;4.0000;0.0711;102300;ERROR DETECTED;0;1;E4: Efficiency OOR
7991;УВО;УВО 30-160-050-1;УВО 30-160-050;500;1439.00;27224.00;595.00;2623.00;3.0000;0.0793;271100;ERROR DETECTED;0;1;E4: Efficiency OOR
7992;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;3597.00;22924.00;243.00;1148.00;0.7500;0.3237;134200;ERROR DETECTED;0;1;E4: Efficiency OOR
7993;УВО;УВО 45-280-100-5;УВО 45-280-100;900;1961.00;14070.00;137.00;1653.00;5.5000;0.0136;131900;CORRECT;0;1;E0: OK
7994;ВР;ВР 40-250-080-5;ВР 40-250-080;800;2925.00;12922.00;483.00;1659.00;0.2500;1.5697;219800;ERROR DETECTED;0;1;E4: Efficiency OOR
7995;Ц;Ц 45-280-100-3;Ц 45-280-100;900;3211.00;20989.00;583.00;1419.00;11.0000;0.0473;135000;CORRECT;0;1;E0: OK
7996;ВР;ВР 50-315-125-4;ВР 50-315-125;1000;3110.00;29619.00;529.00;1131.00;2.2000;0.2077;135100;NEEDS CHECK;0;1;E0: OK
7997;ВКОП;ВКОП 50-315-125-5;ВКОП 50-315-125;1000;1290.00;14828.00;533.00;1096.00;7.5000;0.0255;133200;CORRECT;0;1;E0: OK
7998;ВР;ВР 35-200-063-2;ВР 35-200-063;630;3731.00;29794.00;366.00;3435.00;1.5000;0.2529;250400;ERROR DETECTED;0;1;E4: Efficiency OOR
7999;ВО;ВО 45-280-100-2;ВО 45-280-100;900;907.00;7422.00;398.00;483.00;15.0000;0.0067;324500;CORRECT;0;1;E0: OK
8000;ВО;ВО 35-200-063-4;ВО 35-200-063;630;888.00;26191.00;347.00;2228.00;0.5500;0.1556;260500;ERROR DETECTED;0;1;E4: Efficiency OOR
8001;ВО;ВО 45-280-100-3;ВО 45-280-100;900;3807.00;10214.00;53.00;474.00;0.5500;0.1019;130200;CORRECT;0;1;E0: OK
8002;ВО;ВО 35-200-063-1;ВО 35-200-063;630;1377.00;20545.00;627.00;1393.00;5.5000;0.0436;52000;CORRECT;0;1;E0: OK
8003;УВО;УВО 50-315-125-4;УВО 50-315-125;1000;1815.00;7893.00;494.00;706.00;0.5500;0.4528;253900;NEEDS CHECK;0;1;E0: OK
8004;ВКОП;ВКОП 35-200-063-3;ВКОП 35-200-063;630;3591.00;31588.00;93.00;2521.00;1.5000;0.0618;146800;ERROR DETECTED;0;1;E4: Efficiency OOR
8005;ВО;ВО 30-160-040-4;ВО 30-160-040;400;3624.00;13464.00;80.00;206.00;11.0000;0.0073;84200;NEEDS CHECK;0;1;E0: OK
8006;ВКОП;ВКОП 50-315-125-1;ВКОП 50-315-125;1000;2554.00;10250.00;291.00;1859.00;15.0000;0.0138;327400;CORRECT;0;1;E0: OK
8007;УВО;УВО 30-160-050-2;УВО 30-160-050;500;856.00;11116.00;514.00;947.00;0.3700;0.3303;161400;ERROR DETECTED;0;1;E4: Efficiency OOR
8008;ВЦ;ВЦ 56-355-140-1;ВЦ 56-355-140;1120;3046.00;5078.00;469.00;606.00;4.0000;0.0992;286900;CORRECT;0;1;E0: OK
8009;ВЦ;ВЦ 50-315-125-1;ВЦ 50-315-125;1000;1512.00;15118.00;327.00;2016.00;0.3700;0.3712;264100;ERROR DETECTED;0;1;E4: Efficiency OOR
8010;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;3764.00;8517.00;440.00;1642.00;0.7500;0.6134;320600;ERROR DETECTED;0;1;E4: Efficiency OOR
8011;Ц;Ц 35-200-063-1;Ц 35-200-063;630;260.00;19517.00;373.00;1357.00;3.0000;0.0090;149700;CORRECT;0;1;E0: OK
8012;ВР;ВР 40-250-080-1;ВР 40-250-080;800;2021.00;29592.00;475.00;3224.00;0.5500;0.4848;103300;ERROR DETECTED;0;1;E4: Efficiency OOR
8013;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;3421.00;17367.00;157.00;257.00;7.5000;0.0199;180700;CORRECT;0;1;E0: OK
8014;ВР;ВР 50-315-125-1;ВР 50-315-125;1000;1982.00;12301.00;180.00;1049.00;11.0000;0.0090;248900;CORRECT;0;1;E0: OK
8015;ВР;ВР 35-200-063-3;ВР 35-200-063;630;676.00;25714.00;241.00;2174.00;0.5500;0.0823;291300;ERROR DETECTED;0;1;E4: Efficiency OOR
8016;Ц;Ц 40-250-080-5;Ц 40-250-080;800;1682.00;17799.00;470.00;3600.00;0.2500;0.8784;154200;ERROR DETECTED;0;1;E4: Efficiency OOR
8017;ВР;ВР 45-280-100-3;ВР 45-280-100;900;937.00;21873.00;86.00;1272.00;2.2000;0.0102;293100;CORRECT;0;1;E0: OK
8018;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;609.00;17873.00;603.00;2460.00;0.2500;0.4080;304200;ERROR DETECTED;0;1;E4: Efficiency OOR
8019;УВО;УВО 45-280-100-5;УВО 45-280-100;900;973.00;7123.00;346.00;3252.00;0.5500;0.1700;133400;ERROR DETECTED;0;1;E4: Efficiency OOR
8020;ВР;ВР 45-280-100-2;ВР 45-280-100;900;2023.00;12604.00;313.00;1457.00;0.3700;0.4754;305100;ERROR DETECTED;0;1;E4: Efficiency OOR
8021;ВО;ВО 30-160-050-3;ВО 30-160-050;500;1614.00;16151.00;383.00;1237.00;4.0000;0.0429;178900;CORRECT;0;1;E0: OK
8022;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;877.00;13138.00;340.00;2585.00;1.5000;0.0552;163100;NEEDS CHECK;0;1;E0: OK
8023;ВЦ;ВЦ 56-355-140-2;ВЦ 56-355-140;1120;1912.00;20742.00;621.00;840.00;1.1000;0.2998;290100;ERROR DETECTED;0;1;E4: Efficiency OOR
8024;ВО;ВО 30-160-050-5;ВО 30-160-050;500;1977.00;26526.00;312.00;620.00;7.5000;0.0228;46600;CORRECT;0;1;E0: OK
8025;УВО;УВО 35-200-063-2;УВО 35-200-063;630;2251.00;13800.00;360.00;2383.00;11.0000;0.0205;136400;CORRECT;0;1;E0: OK
8026;ВКОП;ВКОП 40-250-080-3;ВКОП 40-250-080;800;1160.00;12187.00;644.00;3165.00;0.2500;0.8300;160500;ERROR DETECTED;0;1;E4: Efficiency OOR
8027;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;1272.00;23790.00;477.00;731.00;1.1000;0.1532;260200;NEEDS CHECK;0;1;E0: OK
8028;Ц;Ц 30-160-040-3;Ц 30-160-040;400;1109.00;16538.00;557.00;2747.00;1.1000;0.1560;156200;ERROR DETECTED;0;1;E4: Efficiency OOR
8029;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;3180.00;15973.00;124.00;2394.00;15.0000;0.0073;229200;CORRECT;0;1;E0: OK
8030;ВЦ;ВЦ 35-200-063-4;ВЦ 35-200-063;630;3677.00;19491.00;174.00;3006.00;2.2000;0.0808;167500;ERROR DETECTED;0;1;E4: Efficiency OOR
8031;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;1706.00;23804.00;344.00;3236.00;0.3700;0.4406;240400;ERROR DETECTED;0;1;E4: Efficiency OOR
8032;УВО;УВО 50-315-125-5;УВО 50-315-125;1000;2539.00;4138.00;101.00;761.00;3.0000;0.0237;132500;CORRECT;0;1;E0: OK
8033;УВО;УВО 56-355-140-1;УВО 56-355-140;1120;245.00;26208.00;569.00;1880.00;1.5000;0.0258;283200;ERROR DETECTED;0;1;E4: Efficiency OOR
8034;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;1777.00;2946.00;337.00;1354.00;1.5000;0.1109;269600;CORRECT;0;1;E0: OK
8035;ВКОП;ВКОП 35-200-063-1;ВКОП 35-200-063;630;1133.00;24763.00;293.00;2162.00;1.1000;0.0838;311900;ERROR DETECTED;0;1;E4: Efficiency OOR
8036;ВО;ВО 30-160-050-1;ВО 30-160-050;500;1823.00;18151.00;490.00;3267.00;0.7500;0.3308;257100;ERROR DETECTED;0;1;E4: Efficiency OOR
8037;ВЦ;ВЦ 50-315-125-1;ВЦ 50-315-125;1000;2444.00;7388.00;227.00;3287.00;0.5500;0.2802;260100;ERROR DETECTED;0;1;E4: Efficiency OOR
8038;ВЦ;ВЦ 45-280-100-3;ВЦ 45-280-100;900;3378.00;6541.00;56.00;2202.00;3.0000;0.0175;310800;CORRECT;0;1;E0: OK
8039;ВЦ;ВЦ 35-200-063-2;ВЦ 35-200-063;630;2257.00;27658.00;377.00;3196.00;5.5000;0.0430;248000;NEEDS CHECK;0;1;E0: OK
8040;ВЦ;ВЦ 56-355-140-2;ВЦ 56-355-140;1120;2545.00;16634.00;249.00;1546.00;7.5000;0.0235;315000;CORRECT;0;1;E0: OK
8041;Ц;Ц 45-280-100-5;Ц 45-280-100;900;3296.00;19576.00;449.00;597.00;11.0000;0.0374;214100;CORRECT;0;1;E0: OK
8042;ВКОП;ВКОП 56-355-140-3;ВКОП 56-355-140;1120;2538.00;7561.00;182.00;715.00;11.0000;0.0117;75700;CORRECT;0;1;E0: OK
8043;ВР;ВР 50-315-125-5;ВР 50-315-125;1000;1930.00;27497.00;119.00;2401.00;2.2000;0.0290;277100;ERROR DETECTED;0;1;E4: Efficiency OOR
8044;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;1043.00;7664.00;102.00;3275.00;0.3700;0.0799;130300;ERROR DETECTED;0;1;E4: Efficiency OOR
8045;УВО;УВО 50-315-125-1;УВО 50-315-125;1000;2143.00;8923.00;634.00;3065.00;0.5500;0.6862;311800;ERROR DETECTED;0;1;E4: Efficiency OOR
8046;УВО;УВО 30-160-040-5;УВО 30-160-040;400;3543.00;21623.00;203.00;2262.00;0.3700;0.5400;125600;ERROR DETECTED;0;1;E4: Efficiency OOR
8047;ВЦ;ВЦ 50-315-125-3;ВЦ 50-315-125;1000;3819.00;29532.00;248.00;1253.00;3.0000;0.0877;284800;NEEDS CHECK;0;1;E0: OK
8048;Ц;Ц 30-160-040-5;Ц 30-160-040;400;1932.00;29379.00;355.00;2906.00;1.1000;0.1732;257400;ERROR DETECTED;0;1;E4: Efficiency OOR
8049;УВО;УВО 35-200-063-2;УВО 35-200-063;630;323.00;7581.00;645.00;2888.00;7.5000;0.0077;167900;CORRECT;0;1;E0: OK
8050;ВКОП;ВКОП 50-315-125-2;ВКОП 50-315-125;1000;1538.00;11949.00;59.00;571.00;1.1000;0.0229;264400;CORRECT;0;1;E0: OK
8051;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;2652.00;9038.00;105.00;2681.00;1.5000;0.0516;275200;NEEDS CHECK;0;1;E0: OK
8052;ВО;ВО 30-160-040-3;ВО 30-160-040;400;1258.00;21656.00;583.00;1298.00;1.1000;0.1852;339300;ERROR DETECTED;0;1;E4: Efficiency OOR
