id;type;model;size;diameter;Q_min;Q_max;P_min;P_max;N_y_kW;eta;price;status;corrected;eff_imputed;error
5778;ВКОП;ВКОП 30-160-040-5;ВКОП 30-160-040;400;3561.00;15832.00;152.00;1357.00;0.2500;0.6014;271300;CORRECT;0;1;OK
5779;Ц;Ц 45-280-100-4;Ц 45-280-100;900;2760.00;13684.00;431.00;2144.00;2.2000;0.1502;330700;CORRECT;0;1;OK
5780;ВО;ВО 50-315-125-2;ВО 50-315-125;1000;2145.00;7202.00;232.00;2557.00;2.2000;0.0628;263700;CORRECT;0;1;OK
5781;ВО;ВО 35-200-063-2;ВО 35-200-063;630;750.00;1630.00;113.00;2818.00;0.2500;0.0942;300100;CORRECT;0;1;OK
5782;Ц;Ц 40-250-080-2;Ц 40-250-080;800;546.00;5542.00;465.00;2382.00;15.0000;0.0047;268100;NEEDS CHECK;0;1;OK
5783;УВО;УВО 30-160-050-4;УВО 30-160-050;500;2286.00;16683.00;605.00;2498.00;2.2000;0.1746;163300;CORRECT;0;1;OK
5784;ВО;ВО 40-250-080-5;ВО 40-250-080;800;230.00;19667.00;550.00;3593.00;0.7500;0.0469;308000;CORRECT;0;1;OK
5785;ВР;ВР 40-250-080-5;ВР 40-250-080;800;2560.00;15084.00;74.00;279.00;5.5000;0.0096;238200;NEEDS CHECK;0;1;OK
5786;ВКОП;ВКОП 45-280-100-4;ВКОП 45-280-100;900;3028.00;6151.00;185.00;3225.00;11.0000;0.0141;191400;NEEDS CHECK;0;1;OK
5787;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;2343.00;22833.00;130.00;1184.00;3.0000;0.0282;85900;CORRECT;0;1;OK
5788;Ц;Ц 50-315-125-5;Ц 50-315-125;1000;3469.00;22962.00;359.00;2920.00;0.2500;1.3837;325500;NEEDS CHECK;0;1;OK
5789;ВКОП;ВКОП 40-250-080-4;ВКОП 40-250-080;800;2299.00;18174.00;627.00;3682.00;1.5000;0.2669;230000;CORRECT;0;1;OK
5790;ВР;ВР 35-200-063-2;ВР 35-200-063;630;344.00;23619.00;351.00;3378.00;15.0000;0.0022;181500;CORRECT;0;1;OK
5791;ВКОП;ВКОП 50-315-125-4;ВКОП 50-315-125;1000;2568.00;8608.00;626.00;887.00;7.5000;0.0595;59300;NEEDS CHECK;0;1;OK
5792;ВР;ВР 40-250-080-1;ВР 40-250-080;800;719.00;17786.00;118.00;1306.00;1.1000;0.0214;192300;CORRECT;0;1;OK
5793;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;258.00;25053.00;154.00;2677.00;0.5500;0.0201;124200;CORRECT;0;1;OK
5794;Ц;Ц 40-250-080-3;Ц 40-250-080;800;3508.00;9755.00;307.00;3227.00;0.7500;0.3989;139700;CORRECT;0;1;OK
5795;УВО;УВО 56-355-140-1;УВО 56-355-140;1120;1604.00;4869.00;188.00;2677.00;0.5500;0.1523;261500;CORRECT;0;1;OK
5796;ВЦ;ВЦ 30-160-050-4;ВЦ 30-160-050;500;3173.00;24565.00;211.00;1124.00;5.5000;0.0338;225900;CORRECT;0;1;OK
5797;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;3294.00;30648.00;158.00;423.00;0.5500;0.2629;254000;CORRECT;0;1;OK
5798;ВЦ;ВЦ 35-200-063-4;ВЦ 35-200-063;630;3256.00;28411.00;585.00;1592.00;2.2000;0.2405;249500;CORRECT;0;1;OK
5799;ВЦ;ВЦ 35-200-063-2;ВЦ 35-200-063;630;2372.00;17117.00;52.00;1284.00;15.0000;0.0023;245200;NEEDS CHECK;0;1;OK
5800;Ц;Ц 35-200-063-5;Ц 35-200-063;630;2997.00;4841.00;139.00;2365.00;7.5000;0.0154;271300;NEEDS CHECK;0;1;OK
5801;УВО;УВО 50-315-125-3;УВО 50-315-125;1000;1572.00;10930.00;313.00;765.00;1.1000;0.1243;250000;CORRECT;0;1;OK
5802;ВЦ;ВЦ 56-355-140-2;ВЦ 56-355-140;1120;3207.00;25723.00;642.00;1490.00;4.0000;0.1430;139300;CORRECT;0;1;OK
5803;ВР;ВР 45-280-100-1;ВР 45-280-100;900;2955.00;3732.00;109.00;207.00;2.2000;0.0407;320300;NEEDS CHECK;0;1;OK
5804;ВКОП;ВКОП 50-315-125-4;ВКОП 50-315-125;1000;1639.00;9328.00;330.00;1411.00;0.7500;0.2003;57400;CORRECT;0;1;OK
5805;УВО;УВО 30-160-040-1;УВО 30-160-040;400;2633.00;24648.00;262.00;2767.00;7.5000;0.0255;107900;CORRECT;0;1;OK
5806;ВКОП;ВКОП 56-355-140-5;ВКОП 56-355-140;1120;732.00;13551.00;619.00;1425.00;0.3700;0.3402;141600;CORRECT;0;1;OK
5807;ВР;ВР 35-200-063-4;ВР 35-200-063;630;2905.00;5886.00;504.00;1686.00;15.0000;0.0271;214500;NEEDS CHECK;0;1;OK
5808;ВР;ВР 30-160-050-1;ВР 30-160-050;500;1335.00;27299.00;103.00;1720.00;2.2000;0.0174;76400;CORRECT;0;1;OK
5809;ВР;ВР 56-355-140-3;ВР 56-355-140;1120;928.00;15864.00;111.00;2175.00;0.7500;0.0382;250800;CORRECT;0;1;OK
5810;ВО;ВО 50-315-125-4;ВО 50-315-125;1000;644.00;5858.00;593.00;3791.00;2.2000;0.0482;100700;CORRECT;0;1;OK
5811;ВЦ;ВЦ 50-315-125-3;ВЦ 50-315-125;1000;623.00;2265.00;114.00;452.00;5.5000;0.0036;176300;NEEDS CHECK;0;1;OK
5812;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;809.00;22702.00;40.00;244.00;7.5000;0.0012;184600;NEEDS CHECK;0;1;OK
5813;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;3905.00;17228.00;628.00;693.00;4.0000;0.1703;302200;CORRECT;0;1;OK
5814;ВЦ;ВЦ 40-250-080-4;ВЦ 40-250-080;800;3657.00;28004.00;111.00;2373.00;0.7500;0.1503;246500;CORRECT;0;1;OK
5815;Ц;Ц 56-355-140-4;Ц 56-355-140;1120;696.00;19783.00;588.00;2108.00;1.5000;0.0758;203700;CORRECT;0;1;OK
5816;ВЦ;ВЦ 30-160-040-1;ВЦ 30-160-040;400;1696.00;19714.00;388.00;767.00;3.0000;0.0609;197000;CORRECT;0;1;OK
5817;Ц;Ц 30-160-050-2;Ц 30-160-050;500;2471.00;4259.00;433.00;3189.00;0.7500;0.3963;249500;CORRECT;0;1;OK
5818;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;2192.00;5472.00;488.00;3549.00;0.7500;0.3962;63700;CORRECT;0;1;OK
5819;ВО;ВО 30-160-040-5;ВО 30-160-040;400;1176.00;17707.00;438.00;746.00;15.0000;0.0095;206300;NEEDS CHECK;0;1;OK
5820;ВЦ;ВЦ 45-280-100-4;ВЦ 45-280-100;900;267.00;1980.00;387.00;666.00;1.5000;0.0191;67400;NEEDS CHECK;0;1;OK
5821;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;3505.00;25430.00;575.00;2502.00;7.5000;0.0746;123000;CORRECT;0;1;OK
5822;Ц;Ц 45-280-100-2;Ц 45-280-100;900;3988.00;6848.00;77.00;3139.00;0.5500;0.1551;54900;CORRECT;0;1;OK
5823;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;1194.00;24674.00;173.00;281.00;0.5500;0.1043;71100;CORRECT;0;1;OK
5824;ВР;ВР 56-355-140-1;ВР 56-355-140;1120;2068.00;22596.00;214.00;2684.00;0.3700;0.3322;104800;CORRECT;0;1;OK
5825;ВЦ;ВЦ 45-280-100-5;ВЦ 45-280-100;900;1103.00;3670.00;247.00;2042.00;1.5000;0.0505;255700;CORRECT;0;1;OK
5826;ВР;ВР 30-160-040-5;ВР 30-160-040;400;2435.00;7435.00;369.00;1292.00;15.0000;0.0166;135900;NEEDS CHECK;0;1;OK
5827;ВР;ВР 30-160-040-1;ВР 30-160-040;400;1321.00;6449.00;465.00;1203.00;11.0000;0.0155;335100;NEEDS CHECK;0;1;OK
5828;ВО;ВО 40-250-080-2;ВО 40-250-080;800;3991.00;23561.00;81.00;677.00;0.3700;0.2427;242200;CORRECT;0;1;OK
5829;ВО;ВО 30-160-040-4;ВО 30-160-040;400;530.00;1238.00;47.00;831.00;0.3700;0.0187;193700;NEEDS CHECK;0;1;OK
5830;ВЦ;ВЦ 50-315-125-4;ВЦ 50-315-125;1000;3035.00;7693.00;251.00;887.00;7.5000;0.0282;319200;NEEDS CHECK;0;1;OK
5831;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;914.00;21420.00;78.00;2570.00;0.5500;0.0360;307000;CORRECT;0;1;OK
5832;УВО;УВО 30-160-040-3;УВО 30-160-040;400;1624.00;15846.00;44.00;2378.00;0.7500;0.0265;106600;CORRECT;0;1;OK
5833;УВО;УВО 30-160-040-5;УВО 30-160-040;400;1682.00;27122.00;592.00;2720.00;0.7500;0.3688;154100;CORRECT;0;1;OK
5834;ВР;ВР 30-160-040-2;ВР 30-160-040;400;661.00;27264.00;192.00;3048.00;3.0000;0.0118;137400;CORRECT;0;1;OK
5835;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;421.00;22051.00;412.00;1629.00;0.7500;0.0642;176700;CORRECT;0;1;OK
5836;ВР;ВР 45-280-100-4;ВР 45-280-100;900;377.00;4298.00;93.00;2344.00;0.5500;0.0177;60200;CORRECT;0;1;OK
5837;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;490.00;8700.00;495.00;2972.00;5.5000;0.0123;264700;CORRECT;0;1;OK
5838;ВО;ВО 50-315-125-3;ВО 50-315-125;1000;1142.00;27167.00;152.00;1537.00;0.7500;0.0643;169300;CORRECT;0;1;OK
5839;Ц;Ц 40-250-080-2;Ц 40-250-080;800;1738.00;9468.00;115.00;2094.00;5.5000;0.0101;73400;NEEDS CHECK;0;1;OK
5840;ВЦ;ВЦ 30-160-050-2;ВЦ 30-160-050;500;4000.00;24469.00;505.00;1284.00;2.2000;0.2551;116500;CORRECT;0;1;OK
5841;ВЦ;ВЦ 50-315-125-2;ВЦ 50-315-125;1000;2788.00;15038.00;316.00;1194.00;1.5000;0.1631;61800;CORRECT;0;1;OK
5842;Ц;Ц 45-280-100-1;Ц 45-280-100;900;1349.00;6321.00;153.00;2109.00;3.0000;0.0191;134700;CORRECT;0;1;OK
5843;ВР;ВР 30-160-050-3;ВР 30-160-050;500;2672.00;8309.00;214.00;2631.00;4.0000;0.0397;90300;CORRECT;0;1;OK
5844;ВЦ;ВЦ 56-355-140-5;ВЦ 56-355-140;1120;2203.00;9795.00;645.00;2634.00;3.0000;0.1316;52600;CORRECT;0;1;OK
5845;Ц;Ц 40-250-080-2;Ц 40-250-080;800;1215.00;12439.00;484.00;2907.00;0.7500;0.2178;123100;CORRECT;0;1;OK
5846;УВО;УВО 30-160-040-4;УВО 30-160-040;400;381.00;2193.00;521.00;3575.00;15.0000;0.0037;62600;NEEDS CHECK;0;1;OK
5847;ВЦ;ВЦ 45-280-100-4;ВЦ 45-280-100;900;2163.00;29195.00;140.00;2043.00;3.0000;0.0280;88500;CORRECT;0;1;OK
5848;УВО;УВО 56-355-140-1;УВО 56-355-140;1120;3039.00;27518.00;456.00;1398.00;0.5500;0.6999;200000;CORRECT;0;1;OK
5849;ВО;ВО 50-315-125-1;ВО 50-315-125;1000;265.00;16486.00;352.00;1064.00;11.0000;0.0024;57700;NEEDS CHECK;0;1;OK
5850;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;3780.00;27320.00;455.00;1262.00;15.0000;0.0319;288400;NEEDS CHECK;0;1;OK
5851;Ц;Ц 50-315-125-1;Ц 50-315-125;1000;3724.00;24779.00;112.00;1738.00;11.0000;0.0105;323300;CORRECT;0;1;OK
5852;ВКОП;ВКОП 35-200-063-4;ВКОП 35-200-063;630;3283.00;12623.00;595.00;3001.00;15.0000;0.0362;87400;NEEDS CHECK;0;1;OK
5853;УВО;УВО 35-200-063-1;УВО 35-200-063;630;2308.00;24915.00;412.00;673.00;0.3700;0.7139;236600;CORRECT;0;1;OK
5854;ВЦ;ВЦ 45-280-100-1;ВЦ 45-280-100;900;1697.00;14204.00;219.00;2923.00;4.0000;0.0258;80100;CORRECT;0;1;OK
5855;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;766.00;12240.00;284.00;2544.00;0.3700;0.1633;295800;CORRECT;0;1;OK
5856;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;3768.00;27298.00;254.00;3388.00;11.0000;0.0242;163100;CORRECT;0;1;OK
5857;ВР;ВР 35-200-063-3;ВР 35-200-063;630;2262.00;25051.00;473.00;1658.00;0.2500;1.1888;240400;NEEDS CHECK;0;1;OK
5858;ВР;ВР 40-250-080-4;ВР 40-250-080;800;2253.00;20011.00;165.00;2140.00;11.0000;0.0094;324300;NEEDS CHECK;0;1;OK
5859;ВР;ВР 40-250-080-5;ВР 40-250-080;800;1707.00;28418.00;107.00;928.00;3.0000;0.0169;87000;CORRECT;0;1;OK
5860;ВЦ;ВЦ 30-160-050-3;ВЦ 30-160-050;500;515.00;4598.00;208.00;1388.00;0.3700;0.0804;122500;CORRECT;0;1;OK
5861;ВЦ;ВЦ 30-160-050-2;ВЦ 30-160-050;500;2332.00;23386.00;63.00;1313.00;2.2000;0.0186;328800;CORRECT;0;1;OK
5862;ВО;ВО 40-250-080-3;ВО 40-250-080;800;1920.00;16964.00;61.00;1305.00;0.7500;0.0434;56500;CORRECT;0;1;OK
5863;ВО;ВО 56-355-140-5;ВО 56-355-140;1120;2840.00;14346.00;461.00;2881.00;1.5000;0.2425;216000;CORRECT;0;1;OK
5864;ВЦ;ВЦ 45-280-100-5;ВЦ 45-280-100;900;3648.00;22120.00;495.00;2420.00;1.1000;0.4560;114100;CORRECT;0;1;OK
5865;ВР;ВР 30-160-050-3;ВР 30-160-050;500;1128.00;17495.00;420.00;1650.00;15.0000;0.0088;122700;NEEDS CHECK;0;1;OK
5866;ВР;ВР 35-200-063-4;ВР 35-200-063;630;881.00;21652.00;204.00;3169.00;4.0000;0.0125;140500;CORRECT;0;1;OK
5867;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;860.00;9155.00;159.00;377.00;1.5000;0.0253;111300;NEEDS CHECK;0;1;OK
5868;ВЦ;ВЦ 35-200-063-3;ВЦ 35-200-063;630;955.00;8177.00;615.00;3561.00;0.2500;0.6526;211100;CORRECT;0;1;OK
5869;ВР;ВР 30-160-050-3;ВР 30-160-050;500;2036.00;20226.00;206.00;2441.00;1.1000;0.1059;58000;CORRECT;0;1;OK
5870;ВЦ;ВЦ 40-250-080-2;ВЦ 40-250-080;800;2076.00;13068.00;199.00;266.00;11.0000;0.0104;311000;NEEDS CHECK;0;1;OK
5871;ВР;ВР 50-315-125-3;ВР 50-315-125;1000;2141.00;12138.00;627.00;3408.00;0.5500;0.6780;276700;CORRECT;0;1;OK
5872;ВР;ВР 50-315-125-1;ВР 50-315-125;1000;3196.00;19391.00;81.00;702.00;7.5000;0.0096;106200;NEEDS CHECK;0;1;OK
5873;ВР;ВР 30-160-040-4;ВР 30-160-040;400;2729.00;10449.00;496.00;2009.00;0.3700;1.0162;73800;NEEDS CHECK;0;1;OK
5874;УВО;УВО 50-315-125-2;УВО 50-315-125;1000;2589.00;20339.00;267.00;3459.00;1.1000;0.1746;56800;CORRECT;0;1;OK
5875;ВКОП;ВКОП 45-280-100-4;ВКОП 45-280-100;900;2973.00;25478.00;129.00;2275.00;2.2000;0.0484;302100;CORRECT;0;1;OK
5876;ВР;ВР 45-280-100-5;ВР 45-280-100;900;2295.00;4631.00;409.00;2087.00;0.5500;0.4741;269200;CORRECT;0;1;OK
5877;ВР;ВР 40-250-080-3;ВР 40-250-080;800;249.00;10076.00;393.00;1882.00;1.1000;0.0247;339100;CORRECT;0;1;OK
5878;ВКОП;ВКОП 30-160-050-4;ВКОП 30-160-050;500;3237.00;17355.00;493.00;1725.00;0.5500;0.8060;267200;CORRECT;0;1;OK
5879;Ц;Ц 40-250-080-2;Ц 40-250-080;800;3622.00;23362.00;128.00;766.00;0.7500;0.1717;293800;CORRECT;0;1;OK
5880;УВО;УВО 35-200-063-1;УВО 35-200-063;630;2619.00;27895.00;424.00;836.00;0.2500;1.2338;188300;NEEDS CHECK;0;1;OK
5881;ВЦ;ВЦ 30-160-050-5;ВЦ 30-160-050;500;2092.00;25865.00;621.00;3764.00;0.5500;0.6561;142500;CORRECT;0;1;OK
5882;ВЦ;ВЦ 35-200-063-5;ВЦ 35-200-063;630;2209.00;4092.00;349.00;2796.00;1.1000;0.1947;338200;CORRECT;0;1;OK
5883;Ц;Ц 40-250-080-2;Ц 40-250-080;800;309.00;26735.00;42.00;722.00;1.1000;0.0033;292700;CORRECT;0;1;OK
5884;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;1908.00;8285.00;543.00;3410.00;7.5000;0.0384;59900;CORRECT;0;1;OK
5885;ВКОП;ВКОП 56-355-140-3;ВКОП 56-355-140;1120;2219.00;4905.00;410.00;2840.00;3.0000;0.0842;273600;CORRECT;0;1;OK
5886;ВР;ВР 50-315-125-4;ВР 50-315-125;1000;3043.00;30356.00;162.00;1740.00;4.0000;0.0342;54100;CORRECT;0;1;OK
5887;ВР;ВР 30-160-050-5;ВР 30-160-050;500;439.00;5727.00;367.00;2305.00;11.0000;0.0041;232300;NEEDS CHECK;0;1;OK
5888;ВО;ВО 30-160-040-3;ВО 30-160-040;400;1679.00;15925.00;404.00;653.00;1.1000;0.1713;322600;CORRECT;0;1;OK
5889;Ц;Ц 30-160-040-5;Ц 30-160-040;400;993.00;26607.00;227.00;3409.00;0.3700;0.1692;132600;CORRECT;0;1;OK
5890;УВО;УВО 35-200-063-3;УВО 35-200-063;630;3586.00;26531.00;348.00;1509.00;7.5000;0.0462;235000;CORRECT;0;1;OK
5891;ВКОП;ВКОП 45-280-100-5;ВКОП 45-280-100;900;1640.00;29118.00;187.00;289.00;0.5500;0.1549;192500;CORRECT;0;1;OK
5892;ВР;ВР 56-355-140-4;ВР 56-355-140;1120;1887.00;13538.00;206.00;675.00;0.7500;0.1440;308900;CORRECT;0;1;OK
5893;ВО;ВО 56-355-140-2;ВО 56-355-140;1120;3456.00;22262.00;578.00;2807.00;11.0000;0.0504;104700;CORRECT;0;1;OK
5894;ВЦ;ВЦ 40-250-080-1;ВЦ 40-250-080;800;677.00;28008.00;174.00;295.00;3.0000;0.0109;208300;NEEDS CHECK;0;1;OK
5895;Ц;Ц 35-200-063-2;Ц 35-200-063;630;3546.00;18527.00;575.00;3752.00;1.5000;0.3776;204700;CORRECT;0;1;OK
5896;ВКОП;ВКОП 50-315-125-1;ВКОП 50-315-125;1000;1110.00;5827.00;185.00;3053.00;0.7500;0.0761;110700;CORRECT;0;1;OK
5897;ВО;ВО 30-160-050-1;ВО 30-160-050;500;1940.00;25076.00;154.00;522.00;0.2500;0.3320;298800;CORRECT;0;1;OK
5898;ВЦ;ВЦ 30-160-040-2;ВЦ 30-160-040;400;641.00;2215.00;565.00;3044.00;0.2500;0.4024;107300;CORRECT;0;1;OK
5899;ВР;ВР 30-160-040-1;ВР 30-160-040;400;1435.00;23810.00;50.00;3190.00;0.3700;0.0539;109900;CORRECT;0;1;OK
5900;УВО;УВО 30-160-050-5;УВО 30-160-050;500;3891.00;10945.00;229.00;3025.00;1.5000;0.1650;92500;CORRECT;0;1;OK
5901;ВО;ВО 56-355-140-3;ВО 56-355-140;1120;2574.00;14471.00;400.00;1107.00;4.0000;0.0715;171700;CORRECT;0;1;OK
5902;УВО;УВО 45-280-100-1;УВО 45-280-100;900;605.00;27961.00;632.00;3808.00;0.2500;0.4248;158700;CORRECT;0;1;OK
5903;Ц;Ц 30-160-050-3;Ц 30-160-050;500;903.00;26110.00;590.00;657.00;11.0000;0.0135;157200;NEEDS CHECK;0;1;OK
5904;УВО;УВО 56-355-140-4;УВО 56-355-140;1120;1701.00;25077.00;643.00;1451.00;3.0000;0.1013;101200;CORRECT;0;1;OK
5905;ВО;ВО 56-355-140-3;ВО 56-355-140;1120;1754.00;16150.00;259.00;2415.00;0.7500;0.1683;104100;CORRECT;0;1;OK
5906;ВР;ВР 30-160-040-4;ВР 30-160-040;400;651.00;18181.00;179.00;2259.00;15.0000;0.0022;196100;NEEDS CHECK;0;1;OK
5907;УВО;УВО 50-315-125-1;УВО 50-315-125;1000;536.00;11787.00;545.00;1068.00;2.2000;0.0369;284500;CORRECT;0;1;OK
5908;УВО;УВО 50-315-125-3;УВО 50-315-125;1000;3014.00;18061.00;271.00;2589.00;2.2000;0.1031;269300;CORRECT;0;1;OK
5909;ВО;ВО 56-355-140-1;ВО 56-355-140;1120;3864.00;30658.00;527.00;3358.00;1.5000;0.3771;51700;CORRECT;0;1;OK
5910;Ц;Ц 40-250-080-1;Ц 40-250-080;800;1823.00;16677.00;575.00;3322.00;7.5000;0.0388;107500;CORRECT;0;1;OK
5911;ВО;ВО 40-250-080-4;ВО 40-250-080;800;3046.00;22897.00;144.00;3230.00;0.5500;0.2215;235600;CORRECT;0;1;OK
5912;ВО;ВО 35-200-063-2;ВО 35-200-063;630;2636.00;16383.00;165.00;1168.00;2.2000;0.0549;306600;CORRECT;0;1;OK
5913;ВР;ВР 56-355-140-5;ВР 56-355-140;1120;2631.00;12075.00;449.00;1957.00;3.0000;0.1094;257000;CORRECT;0;1;OK
5914;ВЦ;ВЦ 45-280-100-3;ВЦ 45-280-100;900;803.00;26468.00;505.00;997.00;0.3700;0.3044;301500;CORRECT;0;1;OK
5915;ВЦ;ВЦ 30-160-050-2;ВЦ 30-160-050;500;321.00;4084.00;94.00;423.00;3.0000;0.0028;59000;NEEDS CHECK;0;1;OK
5916;ВО;ВО 40-250-080-5;ВО 40-250-080;800;2982.00;14195.00;196.00;1486.00;5.5000;0.0295;95500;CORRECT;0;1;OK
5917;ВКОП;ВКОП 50-315-125-5;ВКОП 50-315-125;1000;3343.00;19971.00;517.00;1394.00;1.1000;0.4364;306000;CORRECT;0;1;OK
5918;ВЦ;ВЦ 45-280-100-3;ВЦ 45-280-100;900;2421.00;14180.00;593.00;2881.00;0.2500;1.5952;61500;NEEDS CHECK;0;1;OK
5919;ВЦ;ВЦ 30-160-040-4;ВЦ 30-160-040;400;2043.00;12850.00;425.00;2287.00;3.0000;0.0804;62200;CORRECT;0;1;OK
5920;ВО;ВО 45-280-100-3;ВО 45-280-100;900;3823.00;27459.00;208.00;2271.00;2.2000;0.1004;208800;CORRECT;0;1;OK
5921;Ц;Ц 40-250-080-4;Ц 40-250-080;800;3329.00;7413.00;622.00;3436.00;3.0000;0.1917;335300;CORRECT;0;1;OK
5922;Ц;Ц 45-280-100-5;Ц 45-280-100;900;2124.00;18218.00;615.00;1305.00;4.0000;0.0907;250100;CORRECT;0;1;OK
5923;ВР;ВР 40-250-080-5;ВР 40-250-080;800;1747.00;22462.00;401.00;3590.00;1.1000;0.1769;77200;CORRECT;0;1;OK
5924;ВКОП;ВКОП 45-280-100-1;ВКОП 45-280-100;900;725.00;28649.00;415.00;1893.00;15.0000;0.0056;59100;NEEDS CHECK;0;1;OK
5925;Ц;Ц 35-200-063-4;Ц 35-200-063;630;598.00;15127.00;393.00;1906.00;2.2000;0.0297;74500;CORRECT;0;1;OK
5926;Ц;Ц 30-160-050-2;Ц 30-160-050;500;1161.00;22897.00;359.00;2836.00;0.3700;0.3129;79300;CORRECT;0;1;OK
5927;ВР;ВР 30-160-040-3;ВР 30-160-040;400;895.00;2040.00;591.00;1976.00;0.2500;0.5877;266400;CORRECT;0;1;OK
5928;УВО;УВО 45-280-100-4;УВО 45-280-100;900;1292.00;2460.00;520.00;2978.00;0.2500;0.7465;243000;CORRECT;0;1;OK
5929;УВО;УВО 40-250-080-3;УВО 40-250-080;800;2545.00;6247.00;540.00;999.00;11.0000;0.0347;152900;NEEDS CHECK;0;1;OK
5930;ВР;ВР 40-250-080-5;ВР 40-250-080;800;3523.00;29087.00;387.00;1119.00;5.5000;0.0689;235400;CORRECT;0;1;OK
5931;ВЦ;ВЦ 30-160-050-4;ВЦ 30-160-050;500;2802.00;29095.00;117.00;2361.00;0.7500;0.1214;184000;CORRECT;0;1;OK
5932;ВКОП;ВКОП 35-200-063-5;ВКОП 35-200-063;630;1846.00;28711.00;271.00;2879.00;11.0000;0.0126;94600;CORRECT;0;1;OK
5933;УВО;УВО 35-200-063-3;УВО 35-200-063;630;475.00;19535.00;583.00;2579.00;2.2000;0.0350;227000;CORRECT;0;1;OK
5934;ВКОП;ВКОП 50-315-125-3;ВКОП 50-315-125;1000;2267.00;29116.00;347.00;2170.00;7.5000;0.0291;209200;CORRECT;0;1;OK
5935;ВО;ВО 40-250-080-4;ВО 40-250-080;800;1229.00;22207.00;567.00;2473.00;7.5000;0.0258;332000;CORRECT;0;1;OK
5936;ВО;ВО 30-160-040-5;ВО 30-160-040;400;3733.00;10345.00;630.00;2724.00;0.7500;0.8710;289900;CORRECT;0;1;OK
5937;ВР;ВР 50-315-125-5;ВР 50-315-125;1000;3513.00;24146.00;484.00;2852.00;11.0000;0.0429;76300;CORRECT;0;1;OK
5938;УВО;УВО 30-160-050-3;УВО 30-160-050;500;2094.00;7435.00;286.00;952.00;11.0000;0.0151;202400;NEEDS CHECK;0;1;OK
5939;ВЦ;ВЦ 40-250-080-3;ВЦ 40-250-080;800;3723.00;31427.00;105.00;2751.00;0.7500;0.1448;184900;CORRECT;0;1;OK
5940;ВР;ВР 50-315-125-2;ВР 50-315-125;1000;1250.00;24256.00;281.00;1993.00;0.7500;0.1301;123600;CORRECT;0;1;OK
5941;ВО;ВО 30-160-040-2;ВО 30-160-040;400;3464.00;31070.00;357.00;2308.00;3.0000;0.1145;273600;CORRECT;0;1;OK
5942;ВЦ;ВЦ 50-315-125-1;ВЦ 50-315-125;1000;1027.00;6748.00;319.00;927.00;0.2500;0.3640;190600;CORRECT;0;1;OK
5943;Ц;Ц 45-280-100-2;Ц 45-280-100;900;2839.00;4722.00;537.00;668.00;0.2500;1.6939;209500;NEEDS CHECK;0;1;OK
5944;УВО;УВО 35-200-063-1;УВО 35-200-063;630;3888.00;17724.00;412.00;3213.00;7.5000;0.0593;253000;CORRECT;0;1;OK
5945;Ц;Ц 56-355-140-2;Ц 56-355-140;1120;1166.00;5333.00;624.00;3682.00;4.0000;0.0505;318600;CORRECT;0;1;OK
5946;Ц;Ц 56-355-140-5;Ц 56-355-140;1120;3374.00;21085.00;297.00;2380.00;0.3700;0.7523;109100;CORRECT;0;1;OK
5947;ВР;ВР 35-200-063-5;ВР 35-200-063;630;3219.00;16496.00;281.00;2063.00;0.7500;0.3350;101000;CORRECT;0;1;OK
5948;ВО;ВО 30-160-050-3;ВО 30-160-050;500;2000.00;15881.00;300.00;2764.00;0.2500;0.6667;324600;CORRECT;0;1;OK
5949;ВР;ВР 50-315-125-1;ВР 50-315-125;1000;1496.00;19878.00;473.00;2468.00;7.5000;0.0262;190600;CORRECT;0;1;OK
5950;ВО;ВО 35-200-063-4;ВО 35-200-063;630;3131.00;15681.00;355.00;491.00;7.5000;0.0412;63200;NEEDS CHECK;0;1;OK
5951;Ц;Ц 50-315-125-1;Ц 50-315-125;1000;3029.00;29376.00;285.00;1371.00;4.0000;0.0599;207100;CORRECT;0;1;OK
5952;Ц;Ц 50-315-125-3;Ц 50-315-125;1000;3899.00;31014.00;164.00;2404.00;0.7500;0.2368;248600;CORRECT;0;1;OK
5953;ВКОП;ВКОП 40-250-080-3;ВКОП 40-250-080;800;1432.00;4889.00;281.00;1549.00;0.7500;0.1490;275000;CORRECT;0;1;OK
